#BCube(8,3)

router

# node  comment     yPos    xPos
R700        S2074        10Mbps      1        1us    50
R700        S2174        10Mbps      1        1us    50
R700        S2274        10Mbps      1        1us    50
R700        S2374        10Mbps      1        1us    50
R700        S2474        10Mbps      1        1us    50
R700        S2574        10Mbps      1        1us    50
R700        S2674        10Mbps      1        1us    50
R700        S2774        10Mbps      1        1us    50
R701        S2075        10Mbps      1        1us    50
R701        S2175        10Mbps      1        1us    50
R701        S2275        10Mbps      1        1us    50
R701        S2375        10Mbps      1        1us    50
R701        S2475        10Mbps      1        1us    50
R701        S2575        10Mbps      1        1us    50
R701        S2675        10Mbps      1        1us    50
R701        S2775        10Mbps      1        1us    50
R702        S2076        10Mbps      1        1us    50
R702        S2176        10Mbps      1        1us    50
R702        S2276        10Mbps      1        1us    50
R702        S2376        10Mbps      1        1us    50
R702        S2476        10Mbps      1        1us    50
R702        S2576        10Mbps      1        1us    50
R702        S2676        10Mbps      1        1us    50
R702        S2776        10Mbps      1        1us    50
R703        S2077        10Mbps      1        1us    50
R703        S2177        10Mbps      1        1us    50
R703        S2277        10Mbps      1        1us    50
R703        S2377        10Mbps      1        1us    50
R703        S2477        10Mbps      1        1us    50
R703        S2577        10Mbps      1        1us    50
R703        S2677        10Mbps      1        1us    50
R703        S2777        10Mbps      1        1us    50
R704        S3000        10Mbps      1        1us    50
R704        S3100        10Mbps      1        1us    50
R704        S3200        10Mbps      1        1us    50
R704        S3300        10Mbps      1        1us    50
R704        S3400        10Mbps      1        1us    50
R704        S3500        10Mbps      1        1us    50
R704        S3600        10Mbps      1        1us    50
R704        S3700        10Mbps      1        1us    50
R705        S3001        10Mbps      1        1us    50
R705        S3101        10Mbps      1        1us    50
R705        S3201        10Mbps      1        1us    50
R705        S3301        10Mbps      1        1us    50
R705        S3401        10Mbps      1        1us    50
R705        S3501        10Mbps      1        1us    50
R705        S3601        10Mbps      1        1us    50
R705        S3701        10Mbps      1        1us    50
R706        S3002        10Mbps      1        1us    50
R706        S3102        10Mbps      1        1us    50
R706        S3202        10Mbps      1        1us    50
R706        S3302        10Mbps      1        1us    50
R706        S3402        10Mbps      1        1us    50
R706        S3502        10Mbps      1        1us    50
R706        S3602        10Mbps      1        1us    50
R706        S3702        10Mbps      1        1us    50
R707        S3003        10Mbps      1        1us    50
R707        S3103        10Mbps      1        1us    50
R707        S3203        10Mbps      1        1us    50
R707        S3303        10Mbps      1        1us    50
R707        S3403        10Mbps      1        1us    50
R707        S3503        10Mbps      1        1us    50
R707        S3603        10Mbps      1        1us    50
R707        S3703        10Mbps      1        1us    50
R708        S3004        10Mbps      1        1us    50
R708        S3104        10Mbps      1        1us    50
R708        S3204        10Mbps      1        1us    50
R708        S3304        10Mbps      1        1us    50
R708        S3404        10Mbps      1        1us    50
R708        S3504        10Mbps      1        1us    50
R708        S3604        10Mbps      1        1us    50
R708        S3704        10Mbps      1        1us    50
R709        S3005        10Mbps      1        1us    50
R709        S3105        10Mbps      1        1us    50
R709        S3205        10Mbps      1        1us    50
R709        S3305        10Mbps      1        1us    50
R709        S3405        10Mbps      1        1us    50
R709        S3505        10Mbps      1        1us    50
R709        S3605        10Mbps      1        1us    50
R709        S3705        10Mbps      1        1us    50
R710        S3006        10Mbps      1        1us    50
R710        S3106        10Mbps      1        1us    50
R710        S3206        10Mbps      1        1us    50
R710        S3306        10Mbps      1        1us    50
R710        S3406        10Mbps      1        1us    50
R710        S3506        10Mbps      1        1us    50
R710        S3606        10Mbps      1        1us    50
R710        S3706        10Mbps      1        1us    50
R711        S3007        10Mbps      1        1us    50
R711        S3107        10Mbps      1        1us    50
R711        S3207        10Mbps      1        1us    50
R711        S3307        10Mbps      1        1us    50
R711        S3407        10Mbps      1        1us    50
R711        S3507        10Mbps      1        1us    50
R711        S3607        10Mbps      1        1us    50
R711        S3707        10Mbps      1        1us    50
R712        S3010        10Mbps      1        1us    50
R712        S3110        10Mbps      1        1us    50
R712        S3210        10Mbps      1        1us    50
R712        S3310        10Mbps      1        1us    50
R712        S3410        10Mbps      1        1us    50
R712        S3510        10Mbps      1        1us    50
R712        S3610        10Mbps      1        1us    50
R712        S3710        10Mbps      1        1us    50
R713        S3011        10Mbps      1        1us    50
R713        S3111        10Mbps      1        1us    50
R713        S3211        10Mbps      1        1us    50
R713        S3311        10Mbps      1        1us    50
R713        S3411        10Mbps      1        1us    50
R713        S3511        10Mbps      1        1us    50
R713        S3611        10Mbps      1        1us    50
R713        S3711        10Mbps      1        1us    50
R714        S3012        10Mbps      1        1us    50
R714        S3112        10Mbps      1        1us    50
R714        S3212        10Mbps      1        1us    50
R714        S3312        10Mbps      1        1us    50
R714        S3412        10Mbps      1        1us    50
R714        S3512        10Mbps      1        1us    50
R714        S3612        10Mbps      1        1us    50
R714        S3712        10Mbps      1        1us    50
R715        S3013        10Mbps      1        1us    50
R715        S3113        10Mbps      1        1us    50
R715        S3213        10Mbps      1        1us    50
R715        S3313        10Mbps      1        1us    50
R715        S3413        10Mbps      1        1us    50
R715        S3513        10Mbps      1        1us    50
R715        S3613        10Mbps      1        1us    50
R715        S3713        10Mbps      1        1us    50
R716        S3014        10Mbps      1        1us    50
R716        S3114        10Mbps      1        1us    50
R716        S3214        10Mbps      1        1us    50
R716        S3314        10Mbps      1        1us    50
R716        S3414        10Mbps      1        1us    50
R716        S3514        10Mbps      1        1us    50
R716        S3614        10Mbps      1        1us    50
R716        S3714        10Mbps      1        1us    50
R717        S3015        10Mbps      1        1us    50
R717        S3115        10Mbps      1        1us    50
R717        S3215        10Mbps      1        1us    50
R717        S3315        10Mbps      1        1us    50
R717        S3415        10Mbps      1        1us    50
R717        S3515        10Mbps      1        1us    50
R717        S3615        10Mbps      1        1us    50
R717        S3715        10Mbps      1        1us    50
R718        S3016        10Mbps      1        1us    50
R718        S3116        10Mbps      1        1us    50
R718        S3216        10Mbps      1        1us    50
R718        S3316        10Mbps      1        1us    50
R718        S3416        10Mbps      1        1us    50
R718        S3516        10Mbps      1        1us    50
R718        S3616        10Mbps      1        1us    50
R718        S3716        10Mbps      1        1us    50
R719        S3017        10Mbps      1        1us    50
R719        S3117        10Mbps      1        1us    50
R719        S3217        10Mbps      1        1us    50
R719        S3317        10Mbps      1        1us    50
R719        S3417        10Mbps      1        1us    50
R719        S3517        10Mbps      1        1us    50
R719        S3617        10Mbps      1        1us    50
R719        S3717        10Mbps      1        1us    50
R720        S3020        10Mbps      1        1us    50
R720        S3120        10Mbps      1        1us    50
R720        S3220        10Mbps      1        1us    50
R720        S3320        10Mbps      1        1us    50
R720        S3420        10Mbps      1        1us    50
R720        S3520        10Mbps      1        1us    50
R720        S3620        10Mbps      1        1us    50
R720        S3720        10Mbps      1        1us    50
R721        S3021        10Mbps      1        1us    50
R721        S3121        10Mbps      1        1us    50
R721        S3221        10Mbps      1        1us    50
R721        S3321        10Mbps      1        1us    50
R721        S3421        10Mbps      1        1us    50
R721        S3521        10Mbps      1        1us    50
R721        S3621        10Mbps      1        1us    50
R721        S3721        10Mbps      1        1us    50
R722        S3022        10Mbps      1        1us    50
R722        S3122        10Mbps      1        1us    50
R722        S3222        10Mbps      1        1us    50
R722        S3322        10Mbps      1        1us    50
R722        S3422        10Mbps      1        1us    50
R722        S3522        10Mbps      1        1us    50
R722        S3622        10Mbps      1        1us    50
R722        S3722        10Mbps      1        1us    50
R723        S3023        10Mbps      1        1us    50
R723        S3123        10Mbps      1        1us    50
R723        S3223        10Mbps      1        1us    50
R723        S3323        10Mbps      1        1us    50
R723        S3423        10Mbps      1        1us    50
R723        S3523        10Mbps      1        1us    50
R723        S3623        10Mbps      1        1us    50
R723        S3723        10Mbps      1        1us    50
R724        S3024        10Mbps      1        1us    50
R724        S3124        10Mbps      1        1us    50
R724        S3224        10Mbps      1        1us    50
R724        S3324        10Mbps      1        1us    50
R724        S3424        10Mbps      1        1us    50
R724        S3524        10Mbps      1        1us    50
R724        S3624        10Mbps      1        1us    50
R724        S3724        10Mbps      1        1us    50
R725        S3025        10Mbps      1        1us    50
R725        S3125        10Mbps      1        1us    50
R725        S3225        10Mbps      1        1us    50
R725        S3325        10Mbps      1        1us    50
R725        S3425        10Mbps      1        1us    50
R725        S3525        10Mbps      1        1us    50
R725        S3625        10Mbps      1        1us    50
R725        S3725        10Mbps      1        1us    50
R726        S3026        10Mbps      1        1us    50
R726        S3126        10Mbps      1        1us    50
R726        S3226        10Mbps      1        1us    50
R726        S3326        10Mbps      1        1us    50
R726        S3426        10Mbps      1        1us    50
R726        S3526        10Mbps      1        1us    50
R726        S3626        10Mbps      1        1us    50
R726        S3726        10Mbps      1        1us    50
R727        S3027        10Mbps      1        1us    50
R727        S3127        10Mbps      1        1us    50
R727        S3227        10Mbps      1        1us    50
R727        S3327        10Mbps      1        1us    50
R727        S3427        10Mbps      1        1us    50
R727        S3527        10Mbps      1        1us    50
R727        S3627        10Mbps      1        1us    50
R727        S3727        10Mbps      1        1us    50
R728        S3030        10Mbps      1        1us    50
R728        S3130        10Mbps      1        1us    50
R728        S3230        10Mbps      1        1us    50
R728        S3330        10Mbps      1        1us    50
R728        S3430        10Mbps      1        1us    50
R728        S3530        10Mbps      1        1us    50
R728        S3630        10Mbps      1        1us    50
R728        S3730        10Mbps      1        1us    50
R729        S3031        10Mbps      1        1us    50
R729        S3131        10Mbps      1        1us    50
R729        S3231        10Mbps      1        1us    50
R729        S3331        10Mbps      1        1us    50
R729        S3431        10Mbps      1        1us    50
R729        S3531        10Mbps      1        1us    50
R729        S3631        10Mbps      1        1us    50
R729        S3731        10Mbps      1        1us    50
R730        S3032        10Mbps      1        1us    50
R730        S3132        10Mbps      1        1us    50
R730        S3232        10Mbps      1        1us    50
R730        S3332        10Mbps      1        1us    50
R730        S3432        10Mbps      1        1us    50
R730        S3532        10Mbps      1        1us    50
R730        S3632        10Mbps      1        1us    50
R730        S3732        10Mbps      1        1us    50
R731        S3033        10Mbps      1        1us    50
R731        S3133        10Mbps      1        1us    50
R731        S3233        10Mbps      1        1us    50
R731        S3333        10Mbps      1        1us    50
R731        S3433        10Mbps      1        1us    50
R731        S3533        10Mbps      1        1us    50
R731        S3633        10Mbps      1        1us    50
R731        S3733        10Mbps      1        1us    50
R732        S3034        10Mbps      1        1us    50
R732        S3134        10Mbps      1        1us    50
R732        S3234        10Mbps      1        1us    50
R732        S3334        10Mbps      1        1us    50
R732        S3434        10Mbps      1        1us    50
R732        S3534        10Mbps      1        1us    50
R732        S3634        10Mbps      1        1us    50
R732        S3734        10Mbps      1        1us    50
R733        S3035        10Mbps      1        1us    50
R733        S3135        10Mbps      1        1us    50
R733        S3235        10Mbps      1        1us    50
R733        S3335        10Mbps      1        1us    50
R733        S3435        10Mbps      1        1us    50
R733        S3535        10Mbps      1        1us    50
R733        S3635        10Mbps      1        1us    50
R733        S3735        10Mbps      1        1us    50
R734        S3036        10Mbps      1        1us    50
R734        S3136        10Mbps      1        1us    50
R734        S3236        10Mbps      1        1us    50
R734        S3336        10Mbps      1        1us    50
R734        S3436        10Mbps      1        1us    50
R734        S3536        10Mbps      1        1us    50
R734        S3636        10Mbps      1        1us    50
R734        S3736        10Mbps      1        1us    50
R735        S3037        10Mbps      1        1us    50
R735        S3137        10Mbps      1        1us    50
R735        S3237        10Mbps      1        1us    50
R735        S3337        10Mbps      1        1us    50
R735        S3437        10Mbps      1        1us    50
R735        S3537        10Mbps      1        1us    50
R735        S3637        10Mbps      1        1us    50
R735        S3737        10Mbps      1        1us    50
R736        S3040        10Mbps      1        1us    50
R736        S3140        10Mbps      1        1us    50
R736        S3240        10Mbps      1        1us    50
R736        S3340        10Mbps      1        1us    50
R736        S3440        10Mbps      1        1us    50
R736        S3540        10Mbps      1        1us    50
R736        S3640        10Mbps      1        1us    50
R736        S3740        10Mbps      1        1us    50
R737        S3041        10Mbps      1        1us    50
R737        S3141        10Mbps      1        1us    50
R737        S3241        10Mbps      1        1us    50
R737        S3341        10Mbps      1        1us    50
R737        S3441        10Mbps      1        1us    50
R737        S3541        10Mbps      1        1us    50
R737        S3641        10Mbps      1        1us    50
R737        S3741        10Mbps      1        1us    50
R738        S3042        10Mbps      1        1us    50
R738        S3142        10Mbps      1        1us    50
R738        S3242        10Mbps      1        1us    50
R738        S3342        10Mbps      1        1us    50
R738        S3442        10Mbps      1        1us    50
R738        S3542        10Mbps      1        1us    50
R738        S3642        10Mbps      1        1us    50
R738        S3742        10Mbps      1        1us    50
R739        S3043        10Mbps      1        1us    50
R739        S3143        10Mbps      1        1us    50
R739        S3243        10Mbps      1        1us    50
R739        S3343        10Mbps      1        1us    50
R739        S3443        10Mbps      1        1us    50
R739        S3543        10Mbps      1        1us    50
R739        S3643        10Mbps      1        1us    50
R739        S3743        10Mbps      1        1us    50
R740        S3044        10Mbps      1        1us    50
R740        S3144        10Mbps      1        1us    50
R740        S3244        10Mbps      1        1us    50
R740        S3344        10Mbps      1        1us    50
R740        S3444        10Mbps      1        1us    50
R740        S3544        10Mbps      1        1us    50
R740        S3644        10Mbps      1        1us    50
R740        S3744        10Mbps      1        1us    50
R741        S3045        10Mbps      1        1us    50
R741        S3145        10Mbps      1        1us    50
R741        S3245        10Mbps      1        1us    50
R741        S3345        10Mbps      1        1us    50
R741        S3445        10Mbps      1        1us    50
R741        S3545        10Mbps      1        1us    50
R741        S3645        10Mbps      1        1us    50
R741        S3745        10Mbps      1        1us    50
R742        S3046        10Mbps      1        1us    50
R742        S3146        10Mbps      1        1us    50
R742        S3246        10Mbps      1        1us    50
R742        S3346        10Mbps      1        1us    50
R742        S3446        10Mbps      1        1us    50
R742        S3546        10Mbps      1        1us    50
R742        S3646        10Mbps      1        1us    50
R742        S3746        10Mbps      1        1us    50
R743        S3047        10Mbps      1        1us    50
R743        S3147        10Mbps      1        1us    50
R743        S3247        10Mbps      1        1us    50
R743        S3347        10Mbps      1        1us    50
R743        S3447        10Mbps      1        1us    50
R743        S3547        10Mbps      1        1us    50
R743        S3647        10Mbps      1        1us    50
R743        S3747        10Mbps      1        1us    50
R744        S3050        10Mbps      1        1us    50
R744        S3150        10Mbps      1        1us    50
R744        S3250        10Mbps      1        1us    50
R744        S3350        10Mbps      1        1us    50
R744        S3450        10Mbps      1        1us    50
R744        S3550        10Mbps      1        1us    50
R744        S3650        10Mbps      1        1us    50
R744        S3750        10Mbps      1        1us    50
R745        S3051        10Mbps      1        1us    50
R745        S3151        10Mbps      1        1us    50
R745        S3251        10Mbps      1        1us    50
R745        S3351        10Mbps      1        1us    50
R745        S3451        10Mbps      1        1us    50
R745        S3551        10Mbps      1        1us    50
R745        S3651        10Mbps      1        1us    50
R745        S3751        10Mbps      1        1us    50
R746        S3052        10Mbps      1        1us    50
R746        S3152        10Mbps      1        1us    50
R746        S3252        10Mbps      1        1us    50
R746        S3352        10Mbps      1        1us    50
R746        S3452        10Mbps      1        1us    50
R746        S3552        10Mbps      1        1us    50
R746        S3652        10Mbps      1        1us    50
R746        S3752        10Mbps      1        1us    50
R747        S3053        10Mbps      1        1us    50
R747        S3153        10Mbps      1        1us    50
R747        S3253        10Mbps      1        1us    50
R747        S3353        10Mbps      1        1us    50
R747        S3453        10Mbps      1        1us    50
R747        S3553        10Mbps      1        1us    50
R747        S3653        10Mbps      1        1us    50
R747        S3753        10Mbps      1        1us    50
R748        S3054        10Mbps      1        1us    50
R748        S3154        10Mbps      1        1us    50
R748        S3254        10Mbps      1        1us    50
R748        S3354        10Mbps      1        1us    50
R748        S3454        10Mbps      1        1us    50
R748        S3554        10Mbps      1        1us    50
R748        S3654        10Mbps      1        1us    50
R748        S3754        10Mbps      1        1us    50
R749        S3055        10Mbps      1        1us    50
R749        S3155        10Mbps      1        1us    50
R749        S3255        10Mbps      1        1us    50
R749        S3355        10Mbps      1        1us    50
R749        S3455        10Mbps      1        1us    50
R749        S3555        10Mbps      1        1us    50
R749        S3655        10Mbps      1        1us    50
R749        S3755        10Mbps      1        1us    50
R750        S3056        10Mbps      1        1us    50
R750        S3156        10Mbps      1        1us    50
R750        S3256        10Mbps      1        1us    50
R750        S3356        10Mbps      1        1us    50
R750        S3456        10Mbps      1        1us    50
R750        S3556        10Mbps      1        1us    50
R750        S3656        10Mbps      1        1us    50
R750        S3756        10Mbps      1        1us    50
R751        S3057        10Mbps      1        1us    50
R751        S3157        10Mbps      1        1us    50
R751        S3257        10Mbps      1        1us    50
R751        S3357        10Mbps      1        1us    50
R751        S3457        10Mbps      1        1us    50
R751        S3557        10Mbps      1        1us    50
R751        S3657        10Mbps      1        1us    50
R751        S3757        10Mbps      1        1us    50
R752        S3060        10Mbps      1        1us    50
R752        S3160        10Mbps      1        1us    50
R752        S3260        10Mbps      1        1us    50
R752        S3360        10Mbps      1        1us    50
R752        S3460        10Mbps      1        1us    50
R752        S3560        10Mbps      1        1us    50
R752        S3660        10Mbps      1        1us    50
R752        S3760        10Mbps      1        1us    50
R753        S3061        10Mbps      1        1us    50
R753        S3161        10Mbps      1        1us    50
R753        S3261        10Mbps      1        1us    50
R753        S3361        10Mbps      1        1us    50
R753        S3461        10Mbps      1        1us    50
R753        S3561        10Mbps      1        1us    50
R753        S3661        10Mbps      1        1us    50
R753        S3761        10Mbps      1        1us    50
R754        S3062        10Mbps      1        1us    50
R754        S3162        10Mbps      1        1us    50
R754        S3262        10Mbps      1        1us    50
R754        S3362        10Mbps      1        1us    50
R754        S3462        10Mbps      1        1us    50
R754        S3562        10Mbps      1        1us    50
R754        S3662        10Mbps      1        1us    50
R754        S3762        10Mbps      1        1us    50
R755        S3063        10Mbps      1        1us    50
R755        S3163        10Mbps      1        1us    50
R755        S3263        10Mbps      1        1us    50
R755        S3363        10Mbps      1        1us    50
R755        S3463        10Mbps      1        1us    50
R755        S3563        10Mbps      1        1us    50
R755        S3663        10Mbps      1        1us    50
R755        S3763        10Mbps      1        1us    50
R756        S3064        10Mbps      1        1us    50
R756        S3164        10Mbps      1        1us    50
R756        S3264        10Mbps      1        1us    50
R756        S3364        10Mbps      1        1us    50
R756        S3464        10Mbps      1        1us    50
R756        S3564        10Mbps      1        1us    50
R756        S3664        10Mbps      1        1us    50
R756        S3764        10Mbps      1        1us    50
R757        S3065        10Mbps      1        1us    50
R757        S3165        10Mbps      1        1us    50
R757        S3265        10Mbps      1        1us    50
R757        S3365        10Mbps      1        1us    50
R757        S3465        10Mbps      1        1us    50
R757        S3565        10Mbps      1        1us    50
R757        S3665        10Mbps      1        1us    50
R757        S3765        10Mbps      1        1us    50
R758        S3066        10Mbps      1        1us    50
R758        S3166        10Mbps      1        1us    50
R758        S3266        10Mbps      1        1us    50
R758        S3366        10Mbps      1        1us    50
R758        S3466        10Mbps      1        1us    50
R758        S3566        10Mbps      1        1us    50
R758        S3666        10Mbps      1        1us    50
R758        S3766        10Mbps      1        1us    50
R759        S3067        10Mbps      1        1us    50
R759        S3167        10Mbps      1        1us    50
R759        S3267        10Mbps      1        1us    50
R759        S3367        10Mbps      1        1us    50
R759        S3467        10Mbps      1        1us    50
R759        S3567        10Mbps      1        1us    50
R759        S3667        10Mbps      1        1us    50
R759        S3767        10Mbps      1        1us    50
R760        S3070        10Mbps      1        1us    50
R760        S3170        10Mbps      1        1us    50
R760        S3270        10Mbps      1        1us    50
R760        S3370        10Mbps      1        1us    50
R760        S3470        10Mbps      1        1us    50
R760        S3570        10Mbps      1        1us    50
R760        S3670        10Mbps      1        1us    50
R760        S3770        10Mbps      1        1us    50
R761        S3071        10Mbps      1        1us    50
R761        S3171        10Mbps      1        1us    50
R761        S3271        10Mbps      1        1us    50
R761        S3371        10Mbps      1        1us    50
R761        S3471        10Mbps      1        1us    50
R761        S3571        10Mbps      1        1us    50
R761        S3671        10Mbps      1        1us    50
R761        S3771        10Mbps      1        1us    50
R762        S3072        10Mbps      1        1us    50
R762        S3172        10Mbps      1        1us    50
R762        S3272        10Mbps      1        1us    50
R762        S3372        10Mbps      1        1us    50
R762        S3472        10Mbps      1        1us    50
R762        S3572        10Mbps      1        1us    50
R762        S3672        10Mbps      1        1us    50
R762        S3772        10Mbps      1        1us    50
R763        S3073        10Mbps      1        1us    50
R763        S3173        10Mbps      1        1us    50
R763        S3273        10Mbps      1        1us    50
R763        S3373        10Mbps      1        1us    50
R763        S3473        10Mbps      1        1us    50
R763        S3573        10Mbps      1        1us    50
R763        S3673        10Mbps      1        1us    50
R763        S3773        10Mbps      1        1us    50
R764        S3074        10Mbps      1        1us    50
R764        S3174        10Mbps      1        1us    50
R764        S3274        10Mbps      1        1us    50
R764        S3374        10Mbps      1        1us    50
R764        S3474        10Mbps      1        1us    50
R764        S3574        10Mbps      1        1us    50
R764        S3674        10Mbps      1        1us    50
R764        S3774        10Mbps      1        1us    50
R765        S3075        10Mbps      1        1us    50
R765        S3175        10Mbps      1        1us    50
R765        S3275        10Mbps      1        1us    50
R765        S3375        10Mbps      1        1us    50
R765        S3475        10Mbps      1        1us    50
R765        S3575        10Mbps      1        1us    50
R765        S3675        10Mbps      1        1us    50
R765        S3775        10Mbps      1        1us    50
R766        S3076        10Mbps      1        1us    50
R766        S3176        10Mbps      1        1us    50
R766        S3276        10Mbps      1        1us    50
R766        S3376        10Mbps      1        1us    50
R766        S3476        10Mbps      1        1us    50
R766        S3576        10Mbps      1        1us    50
R766        S3676        10Mbps      1        1us    50
R766        S3776        10Mbps      1        1us    50
R767        S3077        10Mbps      1        1us    50
R767        S3177        10Mbps      1        1us    50
R767        S3277        10Mbps      1        1us    50
R767        S3377        10Mbps      1        1us    50
R767        S3477        10Mbps      1        1us    50
R767        S3577        10Mbps      1        1us    50
R767        S3677        10Mbps      1        1us    50
R767        S3777        10Mbps      1        1us    50
R768        S4000        10Mbps      1        1us    50
R768        S4100        10Mbps      1        1us    50
R768        S4200        10Mbps      1        1us    50
R768        S4300        10Mbps      1        1us    50
R768        S4400        10Mbps      1        1us    50
R768        S4500        10Mbps      1        1us    50
R768        S4600        10Mbps      1        1us    50
R768        S4700        10Mbps      1        1us    50
R769        S4001        10Mbps      1        1us    50
R769        S4101        10Mbps      1        1us    50
R769        S4201        10Mbps      1        1us    50
R769        S4301        10Mbps      1        1us    50
R769        S4401        10Mbps      1        1us    50
R769        S4501        10Mbps      1        1us    50
R769        S4601        10Mbps      1        1us    50
R769        S4701        10Mbps      1        1us    50
R770        S4002        10Mbps      1        1us    50
R770        S4102        10Mbps      1        1us    50
R770        S4202        10Mbps      1        1us    50
R770        S4302        10Mbps      1        1us    50
R770        S4402        10Mbps      1        1us    50
R770        S4502        10Mbps      1        1us    50
R770        S4602        10Mbps      1        1us    50
R770        S4702        10Mbps      1        1us    50
R771        S4003        10Mbps      1        1us    50
R771        S4103        10Mbps      1        1us    50
R771        S4203        10Mbps      1        1us    50
R771        S4303        10Mbps      1        1us    50
R771        S4403        10Mbps      1        1us    50
R771        S4503        10Mbps      1        1us    50
R771        S4603        10Mbps      1        1us    50
R771        S4703        10Mbps      1        1us    50
R772        S4004        10Mbps      1        1us    50
R772        S4104        10Mbps      1        1us    50
R772        S4204        10Mbps      1        1us    50
R772        S4304        10Mbps      1        1us    50
R772        S4404        10Mbps      1        1us    50
R772        S4504        10Mbps      1        1us    50
R772        S4604        10Mbps      1        1us    50
R772        S4704        10Mbps      1        1us    50
R773        S4005        10Mbps      1        1us    50
R773        S4105        10Mbps      1        1us    50
R773        S4205        10Mbps      1        1us    50
R773        S4305        10Mbps      1        1us    50
R773        S4405        10Mbps      1        1us    50
R773        S4505        10Mbps      1        1us    50
R773        S4605        10Mbps      1        1us    50
R773        S4705        10Mbps      1        1us    50
R774        S4006        10Mbps      1        1us    50
R774        S4106        10Mbps      1        1us    50
R774        S4206        10Mbps      1        1us    50
R774        S4306        10Mbps      1        1us    50
R774        S4406        10Mbps      1        1us    50
R774        S4506        10Mbps      1        1us    50
R774        S4606        10Mbps      1        1us    50
R774        S4706        10Mbps      1        1us    50
R775        S4007        10Mbps      1        1us    50
R775        S4107        10Mbps      1        1us    50
R775        S4207        10Mbps      1        1us    50
R775        S4307        10Mbps      1        1us    50
R775        S4407        10Mbps      1        1us    50
R775        S4507        10Mbps      1        1us    50
R775        S4607        10Mbps      1        1us    50
R775        S4707        10Mbps      1        1us    50
R776        S4010        10Mbps      1        1us    50
R776        S4110        10Mbps      1        1us    50
R776        S4210        10Mbps      1        1us    50
R776        S4310        10Mbps      1        1us    50
R776        S4410        10Mbps      1        1us    50
R776        S4510        10Mbps      1        1us    50
R776        S4610        10Mbps      1        1us    50
R776        S4710        10Mbps      1        1us    50
R777        S4011        10Mbps      1        1us    50
R777        S4111        10Mbps      1        1us    50
R777        S4211        10Mbps      1        1us    50
R777        S4311        10Mbps      1        1us    50
R777        S4411        10Mbps      1        1us    50
R777        S4511        10Mbps      1        1us    50
R777        S4611        10Mbps      1        1us    50
R777        S4711        10Mbps      1        1us    50
R778        S4012        10Mbps      1        1us    50
R778        S4112        10Mbps      1        1us    50
R778        S4212        10Mbps      1        1us    50
R778        S4312        10Mbps      1        1us    50
R778        S4412        10Mbps      1        1us    50
R778        S4512        10Mbps      1        1us    50
R778        S4612        10Mbps      1        1us    50
R778        S4712        10Mbps      1        1us    50
R779        S4013        10Mbps      1        1us    50
R779        S4113        10Mbps      1        1us    50
R779        S4213        10Mbps      1        1us    50
R779        S4313        10Mbps      1        1us    50
R779        S4413        10Mbps      1        1us    50
R779        S4513        10Mbps      1        1us    50
R779        S4613        10Mbps      1        1us    50
R779        S4713        10Mbps      1        1us    50
R780        S4014        10Mbps      1        1us    50
R780        S4114        10Mbps      1        1us    50
R780        S4214        10Mbps      1        1us    50
R780        S4314        10Mbps      1        1us    50
R780        S4414        10Mbps      1        1us    50
R780        S4514        10Mbps      1        1us    50
R780        S4614        10Mbps      1        1us    50
R780        S4714        10Mbps      1        1us    50
R781        S4015        10Mbps      1        1us    50
R781        S4115        10Mbps      1        1us    50
R781        S4215        10Mbps      1        1us    50
R781        S4315        10Mbps      1        1us    50
R781        S4415        10Mbps      1        1us    50
R781        S4515        10Mbps      1        1us    50
R781        S4615        10Mbps      1        1us    50
R781        S4715        10Mbps      1        1us    50
R782        S4016        10Mbps      1        1us    50
R782        S4116        10Mbps      1        1us    50
R782        S4216        10Mbps      1        1us    50
R782        S4316        10Mbps      1        1us    50
R782        S4416        10Mbps      1        1us    50
R782        S4516        10Mbps      1        1us    50
R782        S4616        10Mbps      1        1us    50
R782        S4716        10Mbps      1        1us    50
R783        S4017        10Mbps      1        1us    50
R783        S4117        10Mbps      1        1us    50
R783        S4217        10Mbps      1        1us    50
R783        S4317        10Mbps      1        1us    50
R783        S4417        10Mbps      1        1us    50
R783        S4517        10Mbps      1        1us    50
R783        S4617        10Mbps      1        1us    50
R783        S4717        10Mbps      1        1us    50
R784        S4020        10Mbps      1        1us    50
R784        S4120        10Mbps      1        1us    50
R784        S4220        10Mbps      1        1us    50
R784        S4320        10Mbps      1        1us    50
R784        S4420        10Mbps      1        1us    50
R784        S4520        10Mbps      1        1us    50
R784        S4620        10Mbps      1        1us    50
R784        S4720        10Mbps      1        1us    50
R785        S4021        10Mbps      1        1us    50
R785        S4121        10Mbps      1        1us    50
R785        S4221        10Mbps      1        1us    50
R785        S4321        10Mbps      1        1us    50
R785        S4421        10Mbps      1        1us    50
R785        S4521        10Mbps      1        1us    50
R785        S4621        10Mbps      1        1us    50
R785        S4721        10Mbps      1        1us    50
R786        S4022        10Mbps      1        1us    50
R786        S4122        10Mbps      1        1us    50
R786        S4222        10Mbps      1        1us    50
R786        S4322        10Mbps      1        1us    50
R786        S4422        10Mbps      1        1us    50
R786        S4522        10Mbps      1        1us    50
R786        S4622        10Mbps      1        1us    50
R786        S4722        10Mbps      1        1us    50
R787        S4023        10Mbps      1        1us    50
R787        S4123        10Mbps      1        1us    50
